Wall time,Step,Value
1777730911.5441628,2738176,299.4800109863281
1777730928.6790154,2740224,284.6300048828125
1777731033.7599163,2752512,304.29998779296875
1777731119.7524898,2762752,319.8699951171875
1777731136.847356,2764800,327.30999755859375
1777731154.084099,2766848,318.95001220703125
1777731171.0858235,2768896,319.010009765625
1777731240.268751,2777088,326.25
1777731309.6670287,2785280,313.6499938964844
1777731344.2703135,2789376,317.3900146484375
1777731361.8134842,2791424,312.1199951171875
1777731431.4092581,2799616,323.20001220703125
1777731501.1523767,2807808,334.239990234375
1777731622.7916245,2822144,314.95001220703125
1777731657.6352456,2826240,308.32000732421875
1777731710.0230691,2832384,296.739990234375
1777731744.347201,2836480,292.42999267578125
1777731761.5512426,2838528,299.3599853515625
1777731796.3994548,2842624,313.9800109863281
1777731813.5409243,2844672,319.989990234375
1777731830.6819115,2846720,319.239990234375
1777731865.6648602,2850816,317.5899963378906
1777731882.9248037,2852864,310.0199890136719
1777731935.0726275,2859008,316.989990234375
1777732228.172878,2893824,342.8299865722656
1777732245.5792797,2895872,339.8800048828125
1777732263.1608238,2897920,340.9200134277344
1777732280.164399,2899968,337.0
1777732349.2736998,2908160,336.6499938964844
1777732401.2122457,2914304,335.010009765625
1777732418.166416,2916352,328.0
1777732469.3962288,2922496,321.5
1777732486.5710983,2924544,325.29998779296875
1777732503.5960894,2926592,337.6199951171875
1777732572.1558764,2934784,330.6300048828125
1777732589.1960926,2936832,331.3399963378906
1777732606.7619958,2938880,324.79998779296875
1777732641.4230907,2942976,330.7699890136719
1777732658.6012895,2945024,327.5899963378906
1777732676.2644331,2947072,330.4200134277344
1777732710.8660493,2951168,337.29998779296875
1777732745.784541,2955264,338.1600036621094
1777732849.402844,2967552,341.8500061035156
1777732883.7797682,2971648,331.30999755859375
1777732970.3795924,2981888,328.0299987792969
1777732987.686506,2983936,328.0299987792969
1777733143.6515512,3002368,319.70001220703125
1777733161.1991954,3004416,332.8599853515625
1777733350.4094558,3026944,311.7699890136719
1777733419.1341991,3035136,297.3699951171875
1777733436.448385,3037184,294.75
1777733487.6231816,3043328,307.8500061035156
1777733504.774246,3045376,306.5899963378906
1777733556.2810647,3051520,310.80999755859375
1777733590.6178563,3055616,318.19000244140625
1777733607.5981843,3057664,322.07000732421875
1777733624.5411298,3059712,329.5400085449219
1777733744.9985826,3074048,344.54998779296875
1777733762.213514,3076096,331.739990234375
1777733779.9396987,3078144,322.05999755859375
1777733797.273985,3080192,327.1499938964844
1777733831.5550258,3084288,327.9200134277344
1777733849.2052448,3086336,328.6300048828125
1777733884.3518286,3090432,324.7699890136719
1777733901.545128,3092480,318.30999755859375
1777733918.9214344,3094528,318.30999755859375
1777733936.174794,3096576,313.5299987792969
1777734022.843622,3106816,305.239990234375
1777734057.647587,3110912,327.70001220703125
1777734144.3486784,3121152,327.94000244140625
1777734161.677086,3123200,321.2900085449219
1777734213.3630104,3129344,321.7799987792969
1777734334.0504365,3143680,324.4700012207031
1777734371.1947255,3147776,315.2699890136719
1777734545.130212,3168256,311.7099914550781
1777734579.269303,3172352,311.3500061035156
1777734596.334445,3174400,307.9599914550781
1777734630.846937,3178496,307.8500061035156
1777734648.0142746,3180544,298.2300109863281
1777734682.447208,3184640,295.7799987792969
1777734700.233112,3186688,306.04998779296875
1777734804.7559721,3198976,303.82000732421875
1777734822.3826013,3201024,298.2799987792969
1777734925.995202,3213312,320.2900085449219
1777734942.9989164,3215360,316.010009765625
1777735100.1407297,3233792,310.29998779296875
1777735169.9533696,3241984,302.4700012207031
1777735204.9972951,3246080,304.489990234375
1777735275.1560857,3254272,309.17999267578125
1777735379.869456,3266560,316.260009765625
1777735414.8160062,3270656,323.25
1777735432.073408,3272704,326.0899963378906
1777735466.5886278,3276800,341.5199890136719
1777735518.040806,3282944,343.4200134277344
1777735553.156459,3287040,351.0299987792969
1777735570.3476512,3289088,352.79998779296875
